,Unnamed: 0,Tweet Text,Tweet Datetime,Tweet Id,Twitter Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool,Twitter @ Name
15,15,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 10:07:44,1509110117819629571,,,,66,0,en,Twitter for iPhone,,,False,Wisterias20
16,16,"#Covid_19 
@YZYau @hamzaish 
Avoid fake Narrations about the Covid19 Vaccines",2022-03-30 09:48:20,1509105235494588417,,,"Azare, Nigeria",0,0,en,Twitter for Android,,,False,barauazare
17,17,"RT @the_hindu: During the #COVID19 pandemic, incidents of substandard and falsified medical products increased by almost 47% from 2020 to 2…",2022-03-30 09:39:54,1509103112363020291,,,,9,0,en,Twitter for Android,,,False,KBiotechexpress
18,18,"Covid19 NEWS: The injections, lies, propaganda and fake news continues. Once again Israel is involved. Can those 's… https://t.co/kRxvQYDUXs",2022-03-30 09:32:20,1509101207075397639,,,,0,0,en,Twitter Web App,,,True,TapasEvents
19,19,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 09:16:44,1509097282607759361,,,,66,0,en,Twitter for iPhone,,,False,Blink2XAmerica
20,20,"AI-Based Forensic Probe To Identify Fake Vaccine Scam | by Awes Faghi Elmi | Aug, 2021 | @Scientya_blog - via… https://t.co/yIuzGyGiS4",2022-03-30 08:31:20,1509085856371515396,,,,0,1,en,Penname,,,False,YIbnM
21,21,A recent ONS report found an estimated 5.1 million fraud offences were committed in England and Wales during 2021.… https://t.co/otlAhDwmdx,2022-03-30 07:57:00,1509077216461828103,,,,0,1,en,ContentCal Studio,,,False,kentprotect
22,22,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 07:26:51,1509069629217456130,,,,66,0,en,Twitter for Android,,,False,ace_kaden
23,23,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 07:24:48,1509069111820644354,,,,66,0,en,Twitter for Android,,,False,JessicaRameyGil
24,24,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 07:02:56,1509063610047340544,,,,66,0,en,Twitter for Android,,,False,Hoezo513
25,25,COVID19 is fake,2022-03-30 06:58:16,1509062438297112576,,,,0,0,en,"Cheap Bots, Done Quick!",,,False,covid_paranoia
26,26,"@ICFJ @RanaAyyub @DoughtyStIntl @IBAHRI She is accused of crores of amount collected in the name of #COVID19 

Jour… https://t.co/Mnu75xgcZk",2022-03-30 06:56:11,1509061912587235329,,,,0,0,en,Twitter for Android,1.5088389186403164e+18,17808151.0,False,JaganSanatan
27,27,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 04:58:06,1509032194811039745,,,,66,0,en,Twitter for Android,,,False,lauraapollo
28,28,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 04:51:45,1509030595472637954,,,,66,0,en,Twitter for iPhone,,,False,DESelv
29,29,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 04:49:25,1509030009528332288,,,,66,0,en,Twitter for iPhone,,,False,artisteashlei
30,30,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 04:47:04,1509029417061957635,,,,66,0,en,Twitter Web App,,,False,NovelSci
31,31,"RT @CaulfieldTim: Nice to see this policy action! 🙏

BC doctor accused of spreading #COVID19 #misinformation suspended from practice  https…",2022-03-30 03:55:48,1509016518176219136,,,,40,0,en,Twitter for Android,,,False,rytweeter
32,32,"RT @HousatonicLive: Kilbourn knew McNamara

Which means she probably knew the Bronx Zoo bird deaths from West Nile was fake ...

.. Just li…",2022-03-30 02:28:18,1508994498105425929,,,,4,0,en,Twitter for iPad,,,False,IfItLooksLikeA1
33,33,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 02:03:01,1508988135790845963,,,,66,0,en,Twitter Web App,,,False,Gordarnit
34,34,"@shannonsharpeee @ShannonSharpe Since Will Smith out her ATTACKING people. 
I would love to see Will Smith slap Sha… https://t.co/cZCt3DKEkF",2022-03-30 01:51:02,1508985120191037450,,,,0,0,en,Twitter Web App,1.508455142969938e+18,918207822.0,False,GurlThatj
35,35,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-30 01:17:03,1508976565643849733,,,,66,0,en,Twitter for Android,,,False,janfromthebruce
36,36,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 23:33:44,1508950563924312066,,,,66,0,en,Twitter for iPhone,,,False,ksbrooker
37,37,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 23:17:37,1508946510339362823,,,,66,0,en,Twitter Web App,,,False,SonicSnafu
38,38,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 22:49:29,1508939429188055042,,,,66,0,en,Twitter for iPhone,,,False,ShellWatTheHell
39,39,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 22:40:55,1508937275970777092,,,,66,0,en,Twitter for iPad,,,False,BellaSwannBooks
40,40,"@ASoftstar Stupid people, women with PMS, crooked governments, immorality constantly on the decline, Biden isn't th… https://t.co/ojqzZnLTqd",2022-03-29 22:32:31,1508935158916784132,,,,0,0,en,Twitter for Android,1.5089188767041536e+18,1.2904790323083387e+18,False,LennardWebber1
41,41,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 22:20:42,1508932185520107521,,,,66,0,en,Twitter Web App,,,False,Seriouslytwist3
42,42,"RT @CaulfieldTim: Nice to see this policy action! 🙏

BC doctor accused of spreading #COVID19 #misinformation suspended from practice  https…",2022-03-29 21:49:29,1508924329089806344,,,,40,0,en,Twitter for iPhone,,,False,sdja3
43,43,"RT @CaulfieldTim: Nice to see this policy action! 🙏

BC doctor accused of spreading #COVID19 #misinformation suspended from practice  https…",2022-03-29 21:36:46,1508921129758752768,,,,40,0,en,Twitter Web App,,,False,SciBeh
44,44,"RT @JimmyJoeYam: Give press secretary #JenPsaki some credit.

She got fake #COVID19 twice to avoid going on a foreign trip with #Biden.

Sh…",2022-03-29 21:31:24,1508919777993105417,,,,2,0,en,Twitter for iPhone,,,True,Musclecar42100A
45,45,"RT @CaulfieldTim: Nice to see this policy action! 🙏

BC doctor accused of spreading #COVID19 #misinformation suspended from practice  https…",2022-03-29 21:26:54,1508918649154949125,,,,40,0,en,Twitter Web App,,,False,FriendsOfSciMed
46,46,"RT @CaulfieldTim: Nice to see this policy action! 🙏

BC doctor accused of spreading #COVID19 #misinformation suspended from practice  https…",2022-03-29 21:25:38,1508918329880334338,,,,40,0,en,Twitter Web App,,,False,JimHandman
47,47,"RT @JuanGrvas: La ciencia avanza con la discrepancia. Covid19.
Whatever @twitter was doing when it banned the Oxford epidemiologist @carlhe…",2022-03-29 21:08:19,1508913969632882692,,,,3,0,en,Twitter for Android,,,False,tchock_
48,48,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 20:20:12,1508901861323067411,,,,66,0,en,Twitter for Android,,,False,OrvilleLloyd
49,49,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 19:41:19,1508892078062800897,,,,66,0,en,Twitter for Android,,,False,Indefatigabl_
50,50,"RT @CaulfieldTim: Nice to see this policy action! 🙏

BC doctor accused of spreading #COVID19 #misinformation suspended from practice  https…",2022-03-29 19:36:48,1508890941431726089,,,,40,0,en,Twitter Web App,,,False,thankgodthatso2
51,51,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 19:34:33,1508890372444884992,,,,66,0,en,Twitter for iPhone,,,False,Simon67Jenkins
52,52,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 19:32:49,1508889936967049216,,,,66,0,en,Twitter for iPhone,,,False,VanStreetDog
53,53,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 19:32:04,1508889747988525056,,,,66,0,en,Twitter Web App,,,False,canadianglen
54,54,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 19:24:22,1508887812346687498,,,,66,0,en,Twitter Web App,,,False,AnnSmit45836518
55,55,When will the fake incoherent media report the inhumane killing happening in Nigeria the way covid19 and Ukraine wa… https://t.co/tTGeM4RCrG,2022-03-29 19:07:02,1508883450316611584,,,,0,2,en,Twitter for Android,,,False,Ekerich2
56,56,"RT @CaulfieldTim: Nice to see this policy action! 🙏

BC doctor accused of spreading #COVID19 #misinformation suspended from practice  https…",2022-03-29 19:03:23,1508882527959715843,,,,40,0,en,Twitter for iPhone,,,False,IR_AMauntie
57,57,Will Smith literally ended the COVID19 pandemic with just one fake slap on Chris Rock's face.,2022-03-29 18:31:58,1508874625362673677,,,,0,0,en,Twitter for Android,,,False,Onlystock_s
58,58,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 18:29:51,1508874091817807873,,,,66,0,en,Twitter Web App,,,False,ginabap
59,59,"RT @TechARP: Did #FooFighters drummer, @TaylorHawkins, die from #COVID19 #vaccine-induced #myocarditis?!

Here are the #facts : https://t.c…",2022-03-29 18:14:58,1508870344836321285,,,,2,0,en,Cal Fact Check,,,False,CalFactCheck
60,60,What a crock of shite COVID19 IS FAKE,2022-03-29 18:09:43,1508869024519794688,,,,0,0,en,Twitter for Android,,,False,canna_bis420
61,61,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 18:06:19,1508868168701423616,,,,66,0,en,Twitter for Android,,,False,leeshutterbug
62,62,"RT @TechARP: Did #FooFighters drummer, @TaylorHawkins, die from #COVID19 #vaccine-induced #myocarditis?!

Here are the #facts : https://t.c…",2022-03-29 17:49:50,1508864020786597889,,,,2,0,en,Twitter for iPhone,,,False,dytiaaurinh
63,63,"Did #FooFighters drummer, @TaylorHawkins, die from #COVID19 #vaccine-induced #myocarditis?!

Here are the #facts :… https://t.co/djTRYGitfF",2022-03-29 17:49:20,1508863895804715008,,,,2,2,en,Twitter Web App,,,False,TechARP
64,64,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 17:29:36,1508858930243555331,,,,66,0,en,Twitter Web App,,,False,Pucci1967
65,65,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 17:24:29,1508857641010933765,,,,66,0,en,Twitter for iPhone,,,False,PaulaHe45886028
66,66,RT @picardonhealth: How do you stop #Covid19 #disinformation? Not by silencing scientists (like Oxford epidemiologist Carl Heneghan) who as…,2022-03-29 17:00:41,1508851653457367040,,,,1,0,en,Twitter for iPhone,,,False,BloodWatchOrg
67,67,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 16:54:24,1508850069491314688,,,,66,0,en,Twitter Web App,,,False,DaleAFord1
68,68,"RT @the_hindu: During the #COVID19 pandemic, incidents of substandard and falsified medical products increased by almost 47% from 2020 to 2…",2022-03-29 16:53:09,1508849754356465665,,,,9,0,en,Twitter Web App,,,False,nishant1amity
69,69,How do you stop #Covid19 #disinformation? Not by silencing scientists (like Oxford epidemiologist Carl Heneghan) wh… https://t.co/zUtf7zn3Jx,2022-03-29 16:46:48,1508848159023239175,,,,1,10,en,Twitter Web App,,,False,picardonhealth
70,70,"RT @JuanGrvas: La ciencia avanza con la discrepancia. Covid19.
Whatever @twitter was doing when it banned the Oxford epidemiologist @carlhe…",2022-03-29 16:43:22,1508847292668952584,,,,4,0,en,Twitter for Android,,,False,Pardalet04
71,71,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 16:34:31,1508845066088960004,,,,66,0,en,Twitter Web App,,,False,HeartSisters
72,72,"RT @CaulfieldTim: Nice to see this policy action! 🙏

BC doctor accused of spreading #COVID19 #misinformation suspended from practice  https…",2022-03-29 16:29:45,1508843865410727940,,,,40,0,en,Twitter Web App,,,False,ittyruffle
73,73,"RT @CaulfieldTim: Nice to see this policy action! 🙏

BC doctor accused of spreading #COVID19 #misinformation suspended from practice  https…",2022-03-29 16:29:05,1508843701132484609,,,,40,0,en,Twitter for Android,,,False,ClaytonRobins
74,74,"RT @CaulfieldTim: Nice to see this policy action! 🙏

BC doctor accused of spreading #COVID19 #misinformation suspended from practice  https…",2022-03-29 16:15:43,1508840334045949968,,,,40,0,en,Twitter Web App,,,False,DennisKoch10
75,75,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 16:15:42,1508840333110648836,,,,66,0,en,Twitter for iPhone,,,False,melizabethdares
76,76,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 16:01:54,1508836856900710405,,,,66,0,en,Twitter for Android,,,False,therealcptnsmee
77,77,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 15:57:24,1508835726334386177,,,,66,0,en,Twitter for iPhone,,,False,marcanada54
78,78,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 15:46:14,1508832916700160002,,,,66,0,en,Twitter Web App,,,False,keithbaldrey
79,79,"RT @JuanGrvas: La ciencia avanza con la discrepancia. Covid19.
Whatever @twitter was doing when it banned the Oxford epidemiologist @carlhe…",2022-03-29 15:45:28,1508832722223042560,,,,4,0,en,Twitter for Android,,,False,ChavaSans
80,80,"RT @JuanGrvas: La ciencia avanza con la discrepancia. Covid19.
Whatever @twitter was doing when it banned the Oxford epidemiologist @carlhe…",2022-03-29 15:44:10,1508832394387898369,,,,3,0,en,Twitter for Android,,,False,jerborejuo
81,81,"RT @JuanGrvas: La ciencia avanza con la discrepancia. Covid19.
Whatever @twitter was doing when it banned the Oxford epidemiologist @carlhe…",2022-03-29 15:42:05,1508831869554634760,,,,4,0,en,Twitter for Android,,,False,rideretw
82,82,RT @picardonhealth: B.C. doctor accused of spreading #COVID19 #misinformation suspended from practice. Dr. Stephen Malthouse has appeared a…,2022-03-29 15:32:38,1508829493145784326,,,,66,0,en,Twitter Web App,,,False,PRchef_Inc
83,83,@Covid19_Murders @SkepticSpamton @fcukthesystem2 @aloof_nerd @KiranNaz96 You have one fake medical claim to prove c… https://t.co/92eYP0SwrC,2022-03-29 15:27:47,1508828274495008774,,,,0,0,en,Twitter Web App,1.5088271960975032e+18,1.2419081508585472e+18,False,sadihache
84,84,"La ciencia avanza con la discrepancia. Covid19.
Whatever @twitter was doing when it banned the Oxford epidemiologis… https://t.co/tIZgrL2KGv",2022-03-29 15:24:10,1508827360765825030,,,,4,8,en,Twitter Web App,,,False,JuanGrvas
85,85,"La ciencia avanza con la discrepancia. Covid19.
Whatever @twitter was doing when it banned the Oxford epidemiologis… https://t.co/pTFALgmtBm",2022-03-29 15:23:50,1508827277269872649,,,,3,2,en,Twitter Web App,1.508448364366545e+18,833942719.0,False,JuanGrvas
